Record number,Origin of data,Subject number,Ethnicity,Gender,Age group,Body location,L,a,b
13206,9,1860,JP,F,2,6,65.6432,12.9301,12.9794
13207,9,1860,JP,F,2,7,69.2944,6.5371,14.6413
13208,9,1860,JP,F,2,8,65.4876,7.5753,19.0693
13209,9,1860,JP,F,2,10,68.0650,8.0582,16.2707
13210,9,1860,JP,F,2,11,67.8158,7.5423,14.0521
13211,9,1860,JP,F,2,12,65.6246,19.3344,15.6021
13212,9,1861,JP,F,2,1,66.7300,8.6876,15.0548
13213,9,1861,JP,F,2,2,68.4128,11.8461,15.5077
13214,9,1861,JP,F,2,4,68.4465,11.3849,16.8731
13215,9,1861,JP,F,2,6,66.8602,10.5746,16.1734
13216,9,1861,JP,F,2,7,70.1465,6.2381,12.9887
13217,9,1861,JP,F,2,8,67.0152,7.4418,17.6057
13218,9,1861,JP,F,2,10,68.6181,7.0287,15.1087
13219,9,1861,JP,F,2,11,67.6280,7.9527,14.7577
13220,9,1861,JP,F,2,12,64.4638,18.3436,15.7993
13221,9,1862,JP,F,2,1,66.7556,7.0539,19.7524
13222,9,1862,JP,F,2,2,67.5713,12.0430,12.3812
13223,9,1862,JP,F,2,4,64.2211,12.9276,16.6033
13224,9,1862,JP,F,2,6,63.9320,11.6690,15.4108
13225,9,1862,JP,F,2,7,67.0060,8.0731,19.3756
13226,9,1862,JP,F,2,8,64.0381,8.9631,20.3082
13227,9,1862,JP,F,2,10,67.1763,5.8314,20.5546
13228,9,1862,JP,F,2,11,67.5132,9.0922,13.6261
13229,9,1862,JP,F,2,12,68.7982,14.6448,16.1931
13230,9,1863,JP,F,2,1,65.3758,8.9913,19.9706
13231,9,1863,JP,F,2,2,70.7463,8.1683,14.1549
13232,9,1863,JP,F,2,4,67.7525,11.1751,14.1793
13233,9,1863,JP,F,2,6,63.1320,7.3851,15.3971
13234,9,1863,JP,F,2,7,68.0830,5.6032,14.4569
13235,9,1863,JP,F,2,8,67.5248,6.7446,17.6833
13236,9,1863,JP,F,2,10,67.8588,6.5551,17.8047
13237,9,1863,JP,F,2,11,68.6969,7.0783,13.9445
13238,9,1863,JP,F,2,12,64.8808,19.4626,17.8244
13239,9,1864,JP,F,2,1,63.7784,9.9203,16.3039
13240,9,1864,JP,F,2,2,68.8527,9.9978,12.1907
13241,9,1864,JP,F,2,4,62.1553,15.3706,13.6200
13242,9,1864,JP,F,2,6,66.3618,10.2158,16.0339
13243,9,1864,JP,F,2,7,71.1981,5.5407,13.8894
13244,9,1864,JP,F,2,8,66.8265,8.5051,18.5491
13245,9,1864,JP,F,2,10,68.3578,6.9249,15.6181
13246,9,1864,JP,F,2,11,67.2137,9.6243,13.0552
13247,9,1864,JP,F,2,12,60.9414,22.1776,15.1143
13248,9,1865,JP,F,2,1,71.1959,6.8575,13.8847
13249,9,1865,JP,F,2,2,74.0232,7.9342,10.5177
13250,9,1865,JP,F,2,4,70.8898,11.8640,11.8516
13251,9,1865,JP,F,2,6,70.7725,7.4835,13.2258
13252,9,1865,JP,F,2,7,71.3690,7.4929,12.3367
13253,9,1865,JP,F,2,8,70.6730,7.9504,13.2549
13254,9,1865,JP,F,2,10,73.2618,5.4558,12.1150
13255,9,1865,JP,F,2,11,69.9147,6.7276,13.4812
13256,9,1865,JP,F,2,12,62.8793,23.7000,15.1593
13257,9,1866,JP,F,3,1,61.6484,9.7197,18.1588
13258,9,1866,JP,F,3,2,67.6149,9.5864,15.5632
13259,9,1866,JP,F,3,4,63.1548,12.3718,15.6060
13260,9,1866,JP,F,3,6,63.9368,9.7088,17.7021
13261,9,1866,JP,F,3,7,66.6762,7.7395,13.6421
13262,9,1866,JP,F,3,8,63.2776,9.4547,16.8736
13263,9,1866,JP,F,3,10,65.9424,7.6721,16.0925
13264,9,1866,JP,F,3,11,64.7264,11.7874,12.7420
13265,9,1866,JP,F,3,12,65.6962,18.6593,15.5181
13266,9,1867,JP,F,3,1,65.2671,10.3704,17.7262
13267,9,1867,JP,F,3,2,65.7590,12.2723,16.4896
13268,9,1867,JP,F,3,4,67.5125,12.0662,17.8183
13269,9,1867,JP,F,3,6,68.1914,8.9617,15.8874
13270,9,1867,JP,F,3,7,68.1775,7.3810,17.2574
13271,9,1867,JP,F,3,8,65.9427,7.2670,19.7288
13272,9,1867,JP,F,3,10,66.3193,9.2469,19.9574
13273,9,1867,JP,F,3,11,66.9648,9.0543,18.2045
13274,9,1867,JP,F,3,12,66.1483,16.3833,18.0186
13275,9,1868,JP,F,2,1,63.4566,8.9115,17.9762
13276,9,1868,JP,F,2,2,68.1160,10.8692,13.1466
13277,9,1868,JP,F,2,4,63.3531,12.2486,15.1107
13278,9,1868,JP,F,2,6,63.6274,12.2989,14.5364
13279,9,1868,JP,F,2,7,67.6764,6.1078,16.6094
13280,9,1868,JP,F,2,8,67.6296,5.9046,16.2901
13281,9,1868,JP,F,2,10,66.9918,5.0862,17.3726
13282,9,1868,JP,F,2,11,60.7646,10.7588,12.5284
13283,9,1868,JP,F,2,12,64.6022,19.9590,16.4068
13284,9,1869,JP,M,6,1,53.7668,12.9237,15.8211
13285,9,1869,JP,M,6,2,57.9023,11.7380,14.9617
13286,9,1869,JP,M,6,4,54.6986,15.3660,13.2171
13287,9,1869,JP,M,6,6,59.9273,14.0577,15.1512
13288,9,1869,JP,M,6,7,63.7761,7.3386,15.2021
13289,9,1869,JP,M,6,8,57.0001,9.0737,16.6327
13290,9,1869,JP,M,6,10,58.8799,9.9729,15.0804
13291,9,1869,JP,M,6,11,55.4499,13.9282,12.6961
13292,9,1869,JP,M,6,12,63.0305,16.7825,14.9462
13293,9,1870,JP,M,5,1,57.0540,11.1326,22.6667
13294,9,1870,JP,M,5,2,58.5970,13.1774,18.6210
13295,9,1870,JP,M,5,4,53.0452,11.2491,14.8455
13296,9,1870,JP,M,5,6,55.2412,13.2925,20.2527
13297,9,1870,JP,M,5,7,60.9244,8.3053,18.8781
13298,9,1870,JP,M,5,8,61.4699,8.0757,22.9791
13299,9,1870,JP,M,5,10,56.7639,10.3672,22.8632
13300,9,1870,JP,M,5,11,56.7125,12.7047,15.2397
13301,9,1870,JP,M,5,12,53.8511,25.0225,16.6809
13302,9,1871,JP,F,6,1,59.2173,11.7745,17.1798
13303,9,1871,JP,F,6,2,62.4433,9.8161,16.9369
13304,9,1871,JP,F,6,4,62.7549,14.9954,14.8289
13305,9,1871,JP,F,6,6,65.5639,10.0631,17.0860
13306,9,1871,JP,F,6,7,63.8352,9.0396,19.1859
13307,9,1871,JP,F,6,8,52.1688,7.0442,17.5030
13308,9,1871,JP,F,6,10,60.3999,10.3052,20.7105
13309,9,1871,JP,F,6,11,60.8607,12.3067,16.7181
13310,9,1871,JP,F,6,12,63.9380,14.7185,16.5192
13311,9,1872,JP,M,6,1,63.8981,9.5928,17.9881
13312,9,1872,JP,M,6,2,65.2209,9.3421,19.4668
13313,9,1872,JP,M,6,4,60.7779,9.0565,17.8810
13314,9,1872,JP,M,6,6,62.2517,9.3366,20.0218
13315,9,1872,JP,M,6,7,68.2791,4.8162,15.8404
13316,9,1872,JP,M,6,8,68.0554,5.1795,18.7665
13317,9,1872,JP,M,6,10,65.5895,6.3001,17.5319
13318,9,1872,JP,M,6,11,63.5196,10.7607,13.7389
13319,9,1872,JP,M,6,12,67.9878,12.4893,19.6778
13320,9,1873,JP,F,6,1,53.1836,11.3751,18.4893
13321,9,1873,JP,F,6,2,59.5833,11.8304,19.1716
13322,9,1873,JP,F,6,4,58.3959,16.6333,19.3806
13323,9,1873,JP,F,6,6,56.2848,10.3214,18.2274
13324,9,1873,JP,F,6,7,61.0764,9.3585,19.8845
13325,9,1873,JP,F,6,8,54.8716,11.0555,21.4027
13326,9,1873,JP,F,6,10,54.7468,10.5822,21.5438
13327,9,1873,JP,F,6,11,58.3408,13.5391,17.1487
13328,9,1873,JP,F,6,12,48.7890,16.1928,15.8370
13329,9,1874,JP,F,6,1,59.0466,9.0490,16.0300
13330,9,1874,JP,F,6,2,61.0126,12.5982,15.6175
13331,9,1874,JP,F,6,4,60.9536,15.1813,15.0105
13332,9,1874,JP,F,6,6,62.7094,13.1244,13.5593
13333,9,1874,JP,F,6,7,67.6537,3.9612,16.4766
13334,9,1874,JP,F,6,8,58.0604,6.7447,17.3057
13335,9,1874,JP,F,6,10,65.0392,6.0134,17.4312
13336,9,1874,JP,F,6,11,62.3165,9.6443,13.7761
13337,9,1874,JP,F,6,12,54.4870,12.3203,12.9276
13338,9,1875,JP,F,6,1,57.5097,12.8020,18.5289
13339,9,1875,JP,F,6,2,61.2805,10.9261,19.8493
13340,9,1875,JP,F,6,4,62.4557,13.1874,16.9026
13341,9,1875,JP,F,6,6,61.6716,8.0176,17.7470
13342,9,1875,JP,F,6,7,61.8950,8.5119,16.0338
13343,9,1875,JP,F,6,8,60.7443,7.3526,22.0134
13344,9,1875,JP,F,6,10,58.1165,9.3069,16.5972
13345,9,1875,JP,F,6,11,58.2739,13.5090,15.7721
13346,9,1875,JP,F,6,12,65.9147,14.0919,19.2324
13347,9,1876,JP,M,2,1,60.6812,9.8543,16.0499
13348,9,1876,JP,M,2,2,67.5152,9.5007,12.3225
13349,9,1876,JP,M,2,4,64.0202,9.6986,16.6743
13350,9,1876,JP,M,2,6,63.2572,9.5785,13.3866
13351,9,1876,JP,M,2,7,62.6992,7.7823,15.3561
13352,9,1876,JP,M,2,8,65.9606,7.1562,13.6477
13353,9,1876,JP,M,2,10,58.6577,7.4980,14.8517
13354,9,1876,JP,M,2,11,62.1961,11.2344,11.4844
13355,9,1876,JP,M,2,12,62.4007,20.1123,14.2265
13356,9,1877,JP,M,2,1,64.5272,9.5791,18.9401
13357,9,1877,JP,M,2,2,64.4089,13.7851,13.2737
13358,9,1877,JP,M,2,4,59.3347,14.6085,20.1335
13359,9,1877,JP,M,2,6,59.6724,11.4916,18.6569
13360,9,1877,JP,M,2,7,65.1049,7.0676,15.3578
13361,9,1877,JP,M,2,8,64.9409,8.5747,19.0208
13362,9,1877,JP,M,2,10,62.5648,9.7240,18.8665
13363,9,1877,JP,M,2,11,66.1862,9.4518,15.2369
13364,9,1877,JP,M,2,12,63.3753,19.3995,18.7777
13365,9,1878,JP,M,6,1,53.0936,13.6592,20.4136
13366,9,1878,JP,M,6,2,53.0848,15.7861,16.9940
13367,9,1878,JP,M,6,4,55.1576,16.0136,16.9570
13368,9,1878,JP,M,6,6,52.5870,13.2355,18.6606
13369,9,1878,JP,M,6,7,59.2355,8.9784,17.2650
13370,9,1878,JP,M,6,8,57.3027,9.5852,23.0625
13371,9,1878,JP,M,6,10,54.8667,10.8749,16.2693
13372,9,1878,JP,M,6,11,62.9863,10.3828,14.4295
13373,9,1878,JP,M,6,12,61.8818,16.8359,15.6908
13374,9,1879,JP,F,6,1,62.9853,8.4322,17.6359
13375,9,1879,JP,F,6,2,60.8212,14.6976,12.4801
13376,9,1879,JP,F,6,4,59.6992,18.8117,14.5857
13377,9,1879,JP,F,6,6,58.3938,17.6337,13.3016
13378,9,1879,JP,F,6,7,68.5843,5.3113,14.9417
13379,9,1879,JP,F,6,8,65.4628,6.2024,17.0161
13380,9,1879,JP,F,6,10,64.8096,6.7688,18.5030
13381,9,1879,JP,F,6,11,67.6890,8.3033,17.2444
13382,9,1879,JP,F,6,12,65.1483,15.9413,15.7374
13383,9,1880,JP,F,6,1,60.6931,8.8400,16.0840
13384,9,1880,JP,F,6,2,67.3293,9.6215,17.5176
13385,9,1880,JP,F,6,4,68.2877,11.4211,15.5856
13386,9,1880,JP,F,6,6,67.9324,9.1741,16.2950
13387,9,1880,JP,F,6,7,68.3982,5.3050,12.9989
13388,9,1880,JP,F,6,8,65.9404,6.2415,19.0751
13389,9,1880,JP,F,6,10,64.2008,6.3900,15.8356
13390,9,1880,JP,F,6,11,63.4893,10.0595,16.4807
13391,9,1880,JP,F,6,12,64.5776,16.1344,15.5423
13392,9,1881,JP,F,6,1,59.4329,9.9068,20.6300
13393,9,1881,JP,F,6,2,63.7583,11.6491,20.3928
13394,9,1881,JP,F,6,4,66.4192,11.4566,20.6760
13395,9,1881,JP,F,6,6,65.3839,11.4416,19.4079
13396,9,1881,JP,F,6,7,64.6491,8.3106,20.3289
13397,9,1881,JP,F,6,8,62.1237,7.8704,21.9593
13398,9,1881,JP,F,6,10,61.7734,7.9268,20.3106
13399,9,1881,JP,F,6,11,64.2663,9.8667,18.4687
13400,9,1881,JP,M,6,12,65.1223,12.7397,22.6456
13401,9,1882,JP,M,2,1,59.0236,10.8786,20.6525
13402,9,1882,JP,M,2,2,58.0446,15.0762,13.5931
13403,9,1882,JP,M,2,4,56.4567,12.4780,19.0001
13404,9,1882,JP,M,2,6,55.7033,14.0291,17.9909
13405,9,1882,JP,M,2,7,55.7033,14.0291,17.9909
13406,9,1882,JP,M,2,8,60.0420,8.9761,20.8311
13407,9,1882,JP,M,2,10,52.2874,12.9277,21.8770
13408,9,1882,JP,M,2,11,63.6132,10.8904,14.7250
13409,9,1882,JP,M,2,12,61.9388,19.4565,14.4691
13410,9,1883,JP,F,2,1,59.5014,11.3579,16.8156
13411,9,1883,JP,F,2,2,63.3376,13.9029,15.1983
13412,9,1883,JP,F,2,4,56.6549,12.2177,19.3228
13413,9,1883,JP,F,2,6,59.7293,12.3036,16.0342
13414,9,1883,JP,F,2,7,63.4248,8.9254,15.6932
13415,9,1883,JP,F,2,8,61.7348,8.5662,17.0761
13416,9,1883,JP,F,2,10,60.1655,8.8214,16.7007
13417,9,1883,JP,F,2,11,56.9784,13.3062,12.7693
13418,9,1883,JP,F,2,12,51.3382,16.0200,11.8024
13419,9,1884,JP,F,2,1,67.0448,8.5222,16.3533
13420,9,1884,JP,F,2,2,65.1372,14.3791,10.2115
13421,9,1884,JP,F,2,4,62.4462,15.2479,10.5442
13422,9,1884,JP,F,2,6,66.5926,11.0176,13.5932
13423,9,1884,JP,F,2,7,69.5777,5.5327,15.6299
13424,9,1884,JP,F,2,8,67.1199,6.0479,16.9198
13425,9,1884,JP,F,2,10,66.3813,6.7503,17.4210
13426,9,1884,JP,F,2,11,68.2553,8.7255,14.6366
13427,9,1884,JP,F,2,12,64.4401,18.7701,16.6106
13428,9,1885,JP,F,2,1,65.5908,8.9991,16.9762
13429,9,1885,JP,F,2,2,68.7792,10.8209,14.5311
13430,9,1885,JP,F,2,4,66.9304,10.8703,19.1971
13431,9,1885,JP,F,2,6,65.8939,12.2088,16.9296
13432,9,1885,JP,F,2,7,69.4900,6.1939,13.3772
13433,9,1885,JP,F,2,8,67.0419,6.3997,20.4227
13434,9,1885,JP,F,2,10,67.2798,6.9553,16.3602
13435,9,1885,JP,F,2,11,70.8922,5.4323,15.4663
13436,9,1885,JP,F,2,12,67.5253,14.4582,17.5274
13437,9,1886,JP,F,2,1,62.9075,9.4826,18.6063
13438,9,1886,JP,F,2,2,64.3425,14.6428,10.6985
13439,9,1886,JP,F,2,4,65.4325,12.6793,14.7172
13440,9,1886,JP,F,2,6,63.1858,12.2327,14.4967
13441,9,1886,JP,F,2,7,67.4122,5.2138,16.6766
13442,9,1886,JP,F,2,8,64.0134,6.7203,17.5088
13443,9,1886,JP,F,2,10,63.7070,6.8773,18.3605
13444,9,1886,JP,F,2,11,66.6077,7.3325,12.7059
13445,9,1886,JP,F,2,12,61.9729,20.2707,13.7307
13446,9,1887,JP,F,2,1,62.2591,9.8397,19.6500
13447,9,1887,JP,F,2,2,67.0635,9.7900,14.2742
13448,9,1887,JP,F,2,4,64.8304,10.5606,13.7415
13449,9,1887,JP,F,2,6,62.8023,10.9176,15.9878
13450,9,1887,JP,F,2,7,68.8234,5.6103,16.0384
13451,9,1887,JP,F,2,8,64.1617,7.7515,22.5225
13452,9,1887,JP,F,2,10,64.5124,7.4653,19.2691
13453,9,1887,JP,F,2,11,69.2406,9.2699,13.1118
13454,9,1887,JP,F,2,12,67.4645,16.7812,16.0171
13455,9,1888,JP,F,2,1,61.5288,8.7912,18.6723
13456,9,1888,JP,F,2,2,64.6944,12.7910,15.7318
13457,9,1888,JP,F,2,4,60.1487,13.3591,20.2069
13458,9,1888,JP,F,2,6,60.1206,13.3903,17.3591
13459,9,1888,JP,F,2,7,66.3924,7.1930,18.8027
13460,9,1888,JP,F,2,8,54.6507,11.5745,20.1280
13461,9,1888,JP,F,2,10,65.6710,7.4445,20.7962
13462,9,1888,JP,F,2,11,64.9004,11.2627,18.2443
13463,9,1888,JP,F,2,12,63.3249,19.7765,20.8523
13464,9,1889,JP,F,3,1,67.2627,8.6612,18.8406
13465,9,1889,JP,F,3,2,68.0004,9.7132,15.5811
13466,9,1889,JP,F,3,4,69.7286,9.8411,15.7246
13467,9,1889,JP,F,3,6,67.6735,9.8137,16.8872
13468,9,1889,JP,F,3,7,72.9015,5.0029,14.1016
13469,9,1889,JP,F,3,8,71.2007,4.7609,15.2199
13470,9,1889,JP,F,3,10,70.7491,4.6583,14.9499
13471,9,1889,JP,F,3,11,69.1638,6.6748,13.5086
13472,9,1889,JP,F,3,12,68.4040,15.2652,16.5295
13473,9,1890,JP,F,3,1,64.9962,8.1049,18.0180
13474,9,1890,JP,F,3,2,62.9545,13.8132,14.0378
13475,9,1890,JP,F,3,4,61.1959,14.1178,17.3475
13476,9,1890,JP,F,3,6,63.8049,12.1112,16.5111
13477,9,1890,JP,F,3,7,70.9524,3.8791,15.0476
13478,9,1890,JP,F,3,8,67.3286,5.7007,21.8389
13479,9,1890,JP,F,3,10,67.6270,5.3779,17.9815
13480,9,1890,JP,F,3,11,59.2193,10.9175,16.3893
13481,9,1890,JP,F,3,12,62.2481,19.5880,17.2153
13482,10,1891,CN,M,2,1,58.3625,9.0251,19.5311
13483,10,1891,CN,M,2,2,60.0863,14.3258,14.9599
13484,10,1891,CN,M,2,4,58.7793,14.0886,18.1439
13485,10,1891,CN,M,2,6,59.3547,12.0149,20.0141
13486,10,1891,CN,M,2,7,60.9167,7.9594,19.0117
13487,10,1891,CN,M,2,8,61.0862,10.0917,21.7309
13488,10,1891,CN,M,2,10,58.4667,9.2829,21.7689
13489,10,1892,CN,F,2,1,62.6721,9.7617,21.8908
13490,10,1892,CN,F,2,2,65.7156,11.4866,19.1583
13491,10,1892,CN,F,2,4,62.0721,14.0648,18.4095
13492,10,1892,CN,F,2,6,60.1218,10.7360,19.6215
13493,10,1892,CN,F,2,7,66.3883,5.4497,16.5925
13494,10,1892,CN,F,2,8,56.1811,9.8490,20.1834
13495,10,1892,CN,F,2,10,63.4457,7.7348,18.5463
13496,10,1893,CN,M,2,1,63.2733,8.3615,17.2831
13497,10,1893,CN,M,2,2,63.2238,12.6287,13.2080
13498,10,1893,CN,M,2,4,61.9170,11.8000,15.5115
13499,10,1893,CN,M,2,6,58.9333,11.4232,18.1918
13500,10,1893,CN,M,2,7,64.9909,7.5627,17.2244
13501,10,1893,CN,M,2,8,64.2276,9.4094,17.4718
13502,10,1893,CN,M,2,10,62.7350,7.9010,18.6842
13503,10,1894,CN,F,2,1,65.3392,8.7416,17.5380
13504,10,1894,CN,F,2,2,66.8327,11.6592,16.8150
13505,10,1894,CN,F,2,4,62.2384,14.4460,16.0037
13506,10,1894,CN,F,2,6,63.7729,12.0566,16.0103
13507,10,1894,CN,F,2,7,64.6679,8.9184,15.1421
13508,10,1894,CN,F,2,8,62.9174,11.3014,16.3386
13509,10,1894,CN,F,2,10,62.6637,8.9457,18.7517
13510,10,1895,CN,M,2,1,59.4049,10.6262,17.8686
13511,10,1895,CN,M,2,2,57.9849,18.1777,13.3025
13512,10,1895,CN,M,2,4,58.8463,14.6079,14.4053
13513,10,1895,CN,M,2,6,60.0731,13.7936,16.3148
13514,10,1895,CN,M,2,7,65.9031,7.6631,17.6935
13515,10,1895,CN,M,2,8,53.4765,11.2954,19.9468
13516,10,1895,CN,M,2,10,57.8042,10.8103,20.6085
13517,10,1896,CN,M,2,1,59.9682,8.9088,16.0009
13518,10,1896,CN,M,2,2,62.9554,11.5980,16.1314
13519,10,1896,CN,M,2,4,57.3686,15.1193,14.6162
13520,10,1896,CN,M,2,6,59.3057,12.9385,19.4904
13521,10,1896,CN,M,2,7,58.6749,10.2991,18.8894
13522,10,1896,CN,M,2,8,60.2190,10.3596,18.3341
13523,10,1896,CN,M,2,10,54.0222,13.5124,18.6147
13524,10,1897,CN,M,2,1,61.7587,10.2133,14.1154
13525,10,1897,CN,M,2,2,64.7670,10.6387,14.3890
13526,10,1897,CN,M,2,4,62.9703,11.4796,16.5978
13527,10,1897,CN,M,2,6,58.5833,11.4752,17.6431
13528,10,1897,CN,M,2,7,66.1681,8.4235,15.5485
13529,10,1897,CN,M,2,8,67.2815,8.7509,16.1844
13530,10,1897,CN,M,2,10,64.3447,9.0104,17.7749
13531,10,1898,CN,M,2,1,54.8259,10.3987,17.9574
13532,10,1898,CN,M,2,2,59.1286,12.3384,20.5088
13533,10,1898,CN,M,2,4,55.4386,14.1365,15.6957
13534,10,1898,CN,M,2,6,55.1789,13.5934,20.3476
13535,10,1898,CN,M,2,7,63.5811,7.2935,17.2485
13536,10,1898,CN,M,2,8,59.8123,10.0774,20.7403
13537,10,1898,CN,M,2,10,56.2580,9.4966,21.5518
13538,10,1899,CN,F,2,1,68.2028,7.3704,19.1233
13539,10,1899,CN,F,2,2,66.7665,12.2175,13.8584
13540,10,1899,CN,F,2,4,61.9020,14.6002,16.3606
13541,10,1899,CN,F,2,6,63.6278,11.5764,18.2963
13542,10,1899,CN,F,2,7,69.6422,5.8514,15.8015
13543,10,1899,CN,F,2,8,63.6129,9.1894,19.8757
13544,10,1899,CN,F,2,10,68.2321,7.8076,17.4678
13545,10,1900,CN,F,2,1,62.8730,11.6503,19.7587
13546,10,1900,CN,F,2,2,63.0835,12.5919,14.8377
13547,10,1900,CN,F,2,4,61.5478,13.0620,13.9816
13548,10,1900,CN,F,2,6,66.1720,9.9134,16.7483
13549,10,1900,CN,F,2,7,66.4181,8.2985,16.4909
13550,10,1900,CN,F,2,8,63.1717,10.5511,19.8650
13551,10,1900,CN,F,2,10,62.6878,8.5650,18.1440
13552,10,1901,CN,F,2,1,63.9575,8.2026,18.6342
13553,10,1901,CN,F,2,2,67.0521,12.4732,16.0110
13554,10,1901,CN,F,2,4,67.5790,11.0268,17.3695
13555,10,1901,CN,F,2,6,66.4647,8.7166,16.9426
13556,10,1901,CN,F,2,7,66.3333,7.8148,18.1716
13557,10,1901,CN,F,2,8,63.7849,7.8633,20.3397
13558,10,1901,CN,F,2,10,62.3091,6.5803,18.4336
13559,10,1902,CN,M,2,1,60.9384,10.2214,21.8867
13560,10,1902,CN,M,2,2,62.9450,12.6585,15.8258
13561,10,1902,CN,M,2,4,54.1482,13.4351,14.2414
13562,10,1902,CN,M,2,6,58.0145,14.2237,19.6158
13563,10,1902,CN,M,2,7,61.9999,10.3304,18.4079
13564,10,1902,CN,M,2,8,64.2819,10.6029,18.3902
13565,10,1902,CN,M,2,10,59.3726,9.7037,21.8991
13566,10,1903,CN,M,2,1,63.2701,10.3015,18.4632
13567,10,1903,CN,M,2,2,63.7264,13.7039,16.5283
13568,10,1903,CN,M,2,4,65.1135,10.9289,18.5877
13569,10,1903,CN,M,2,6,62.4116,10.7356,20.5304
13570,10,1903,CN,M,2,7,65.9816,7.2034,17.3483
13571,10,1903,CN,M,2,8,63.2976,12.1786,20.6658
13572,10,1903,CN,M,2,10,62.0527,8.5588,18.5097
13573,10,1904,CN,M,2,1,59.5438,11.6837,18.7645
13574,10,1904,CN,M,2,2,57.7329,15.2794,16.2867
13575,10,1904,CN,M,2,4,59.1375,14.7452,16.5144
13576,10,1904,CN,M,2,6,62.8852,12.1212,17.2566
13577,10,1904,CN,M,2,7,61.8989,9.3779,19.0862
13578,10,1904,CN,M,2,8,63.4464,10.5143,18.7301
13579,10,1904,CN,M,2,10,61.1017,8.3979,18.3522
13580,10,1905,CN,M,2,1,58.5012,11.2793,18.5460
13581,10,1905,CN,M,2,2,61.0072,13.7639,16.5594
13582,10,1905,CN,M,2,4,58.6726,15.2597,16.5956
13583,10,1905,CN,M,2,6,61.5527,12.3850,17.5662
13584,10,1905,CN,M,2,7,65.7831,8.5730,15.3050
13585,10,1905,CN,M,2,8,62.5331,13.9243,17.9701
13586,10,1905,CN,M,2,10,60.6949,10.3000,18.8523
13587,10,1906,CN,M,2,1,62.1625,9.2826,18.8708
13588,10,1906,CN,M,2,2,57.6497,17.1187,15.0429
13589,10,1906,CN,M,2,4,52.4508,17.1420,16.4332
13590,10,1906,CN,M,2,6,58.1693,16.9756,15.9399
13591,10,1906,CN,M,2,7,59.6817,11.3973,17.1764
13592,10,1906,CN,M,2,8,56.9799,13.4116,20.4602
13593,10,1906,CN,M,2,10,55.8108,13.2313,18.4148
13594,10,1907,CN,M,2,1,54.2732,13.3430,16.1214
13595,10,1907,CN,M,2,2,61.3018,11.8531,17.8026
13596,10,1907,CN,M,2,4,55.6257,9.8496,16.7564
13597,10,1907,CN,M,2,6,57.6530,13.4784,20.6469
13598,10,1907,CN,M,2,7,60.7295,8.8040,15.0142
13599,10,1907,CN,M,2,8,61.8910,11.1073,20.8836
13600,10,1907,CN,M,2,10,55.8231,10.2844,16.3788
13601,10,1908,CN,M,2,1,58.9155,12.5384,17.9943
13602,10,1908,CN,M,2,2,66.8697,9.8781,17.5473
13603,10,1908,CN,M,2,4,60.4906,12.6858,18.6487
13604,10,1908,CN,M,2,6,61.8488,13.8270,17.1350
13605,10,1908,CN,M,2,7,62.2886,9.0899,15.5135
13606,10,1908,CN,M,2,8,62.4418,10.9565,17.6398
13607,10,1908,CN,M,2,10,61.9128,10.7464,16.5110
13608,10,1909,CN,M,2,1,55.9466,12.6836,19.3203
13609,10,1909,CN,M,2,2,62.0153,11.0366,22.0560
13610,10,1909,CN,M,2,4,55.7603,13.1182,20.4817
13611,10,1909,CN,M,2,6,52.5785,13.4049,22.2516
13612,10,1909,CN,M,2,7,57.2401,9.9952,20.1796
13613,10,1909,CN,M,2,8,53.0235,12.3573,22.3276
13614,10,1909,CN,M,2,10,55.9664,11.7072,20.5343
13615,10,1910,CN,F,2,1,61.4789,10.9717,17.7327
13616,10,1910,CN,F,2,2,66.9784,12.3088,13.5126
13617,10,1910,CN,F,2,4,66.3919,9.9193,18.8635
13618,10,1910,CN,F,2,6,62.6260,12.2890,14.9770
13619,10,1910,CN,F,2,7,64.1347,7.7224,17.7227
13620,10,1910,CN,F,2,8,64.7923,10.9121,17.2023
13621,10,1910,CN,F,2,10,61.7413,9.8790,20.1896
13622,10,1911,CN,F,2,1,65.3760,8.3303,17.9713
13623,10,1911,CN,F,2,2,67.9075,11.1204,14.8628
13624,10,1911,CN,F,2,4,69.1802,9.3520,18.6022
13625,10,1911,CN,F,2,6,65.6012,9.7222,16.7537
13626,10,1911,CN,F,2,7,63.8564,11.2809,16.6691
13627,10,1911,CN,F,2,8,66.4780,7.2926,19.1583
13628,10,1911,CN,F,2,10,62.6739,10.3946,18.3065
13629,10,1912,CN,M,2,1,60.8958,11.5631,18.4288
13630,10,1912,CN,M,2,2,60.5820,11.6788,16.9034
13631,10,1912,CN,M,2,4,59.7813,14.5452,17.5876
13632,10,1912,CN,M,2,6,55.8519,14.5812,17.7693
13633,10,1912,CN,M,2,7,61.7607,9.5698,18.0893
13634,10,1912,CN,M,2,8,57.2872,13.2094,18.9725
13635,10,1912,CN,M,2,10,56.9298,10.6925,18.7490
13636,10,1913,CN,F,2,1,57.8741,9.7764,21.7506
13637,10,1913,CN,F,2,2,62.4233,11.8904,17.4178
13638,10,1913,CN,F,2,4,61.9426,11.0781,17.7136
13639,10,1913,CN,F,2,6,56.7697,11.8899,16.0268
13640,10,1913,CN,F,2,7,61.6581,8.1227,20.6673
13641,10,1913,CN,F,2,8,60.2018,9.7094,18.9806
